"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgyUtNVXH2dh0HEQBZV4AaABAg","Jcxhjcch lhgtuhc","/channel/UCKfMgf9Yr8HZ6JVdvk77qLA","https://yt3.ggpht.com/a/AGF-l7_ptyTIz0TNXp6VU9H-SRB9TEP_TAhVVix47w=s48-c-k-c0xffffffff-no-rj-mo","Вся российская  политика ю,идеология и пропаганда подпадает под определение фашизма.\nЖириновский мечтал о ""броске на юг"",и умытии солдатского сапога в Индийском океане,но после позорного проигрыша войны их армии в Чечне в 1994-м в 1996-м годах оставил эту мечту.\nТеперь Путин пошел на преступный изначально обречённый имперский реванш на постсоветском пространстве,но убедившись в провале в истерике опустился на угрозы с применением ядерного оружия, отправив россиян в земной ад внушая им рай на тосюм свете.\nВ дущах русских сидит фашистская ненависть ко всем свободолюбивым народам, эта ненависть направляется то на Прибалтийские народы, то на Чеченцев, то на Молдаван, то на Грузин, и особенно на ""братьев славян"" Украинцев.",0,"4 days ago",1574162666081,false,false,,,,,,,,,,,
"UgyOhy6lo64_wVZCMDt4AaABAg","Артур Арту Артур Арту","/channel/UCcBCXTD9DkqR8kNl3xdKqhQ","https://yt3.ggpht.com/a/AGF-l78kJQmgjwkhuXeQ-KEZ4dHWQUOIUQCs3Oseuw=s48-c-k-c0xffffffff-no-rj-mo","Человек который не за что не отвечает ! Судите сами",1,"4 days ago",1574162666082,false,true,"EkQSC09tZ2p0QTFFVWNJwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5T2h5NmxvNjRfd1ZaQ01EdDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC09tZ2p0QTFFVWNJQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgyOhy6lo64_wVZCMDt4AaABAg.91UUQm92FUR91_HV_ltz-7","Евгений Логвиненко","/channel/UCMja1MwDEkMVBvnq2vDsgWw","https://yt3.ggpht.com/a/AGF-l7-uSAZUUgBujSEQ-pdDPbgnZPXsy_B3u2LuBg=s32-c-k-c0xffffffff-no-rj-mo","НО НА ПОЛИТИКУ ВЛИЯЕТ.\nТОЛЬКО ВЫ ЭТО НЕ ПОНИМАЕТЕ.",0,"2 days ago",1574335466370,false
"Ugy1uHt5krEOJuj2SjV4AaABAg","Ēriks Vizulis","/channel/UC6wXRxldNHRcnqJqGoZDO_Q","https://yt3.ggpht.com/a/AGF-l78OfA6ZSCII7YL5b0tXaoFGgDmIZOeShy7eqA=s48-c-k-c0xffffffff-no-rj-mo","Соловьёв:""Куда нам идти-в семёрку?""\nОтвет:"" Вам лучше будет шестым....""",0,"5 days ago",1574076266084,false,false,,,,,,,,,,,
"Ugwe5DSjYtDEHfFbxo54AaABAg","Такен Молдакынов","/channel/UCk_qhyqE7sHCTF9DnDNw2XA","https://yt3.ggpht.com/a/AGF-l78uHnxaxMsXbUnE4eBJsdlPcVWqfrtMmq8dmA=s48-c-k-c0xffffffff-no-rj-mo","Жириновский - живой Райкин для всех понимащих русского языка. И грех, и смех, одним словом. Коммунизм как идеология вечен по сравнению с Вольфовичем....",0,"5 days ago",1574076266086,false,false,,,,,,,,,,,
"UgyQjrsiVT-03DOKrTd4AaABAg","Усман Барханоев","/channel/UCRwulQhy6ueubGAlSmovhNQ","https://yt3.ggpht.com/a/AGF-l7-MBt76RsBW8gxQalhbLMEyHIZPuJyd6HWriQ=s48-c-k-c0xffffffff-no-rj-mo","Что соловьев, что жирик, гниды.",1,"5 days ago",1574076266087,false,false,,,,,,,,,,,
"UgzWZcvcdaylC_W3JVl4AaABAg","Anatoly Zaytsev","/channel/UCAuVPp122yH23XtfMpUOV1g","https://yt3.ggpht.com/a/AGF-l78KRRHe0E6Z9mdXYaa4IheWaribtP_E5w8kBA=s48-c-k-c0xffffffff-no-rj-mo","Ещё один муд звон",0,"5 days ago",1574076266089,false,true,"EkQSC09tZ2p0QTFFVWNJwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6V1pjdmNkYXlsQ19XM0pWbDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC09tZ2p0QTFFVWNJQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzWZcvcdaylC_W3JVl4AaABAg.91Rm-APm_lR91_Hb5vBSxd","Евгений Логвиненко","/channel/UCMja1MwDEkMVBvnq2vDsgWw","https://yt3.ggpht.com/a/AGF-l7-uSAZUUgBujSEQ-pdDPbgnZPXsy_B3u2LuBg=s32-c-k-c0xffffffff-no-rj-mo","А ДРУГОЙ ВЫ?",0,"2 days ago",1574335466386,false
"UgwDDTHrYiW7d6OJySl4AaABAg","Ирина Ивановна","/channel/UCnkec05FrBiwcIQvOSBbkvg","https://yt3.ggpht.com/a/AGF-l78lHbb3UDjgeLW5rnHI-YS3ebBdaARIgJQAIw=s48-c-k-c0xffffffff-no-rj-mo","В  ЭТОЙ  СТУДИИ  ВСЕ  ИДОЛЫ",0,"5 days ago",1574076267115,false,false,,,,,,,,,,,
"UgxIkD_RBBQef3bd0AZ4AaABAg","Marina Cvetaeva","/channel/UCuOUpeNYy8By4rXP5RVpCGg","https://yt3.ggpht.com/a/AGF-l7_s-udaz10knOyIOIi7Wd86HJndoMUJuidY9A=s48-c-k-c0xffffffff-no-rj-mo","у меня такое впечатление что два дрыща бьются на ринге. а все остальные ржут .",0,"6 days ago",1573989867119,false,false,,,,,,,,,,,
"UgyUNUbEROFUf9jSgo14AaABAg","z.z tiger","/channel/UCk6Cyc4wAz-wFSuPk7yH3Rg","https://yt3.ggpht.com/a/AGF-l78WH1rEHQ1eUsEghvMcwBX6iOCEe5MccKQNqQ=s48-c-k-c0xffffffff-no-rj-mo","Скоморох!!!!!!!",0,"6 days ago",1573989867122,false,true,"EkQSC09tZ2p0QTFFVWNJwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5VU5VYkVST0ZVZjlqU2dvMTRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC09tZ2p0QTFFVWNJQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgyUNUbEROFUf9jSgo14AaABAg.91QPTSH-V8o91_HnUgtsvH","Евгений Логвиненко","/channel/UCMja1MwDEkMVBvnq2vDsgWw","https://yt3.ggpht.com/a/AGF-l7-uSAZUUgBujSEQ-pdDPbgnZPXsy_B3u2LuBg=s32-c-k-c0xffffffff-no-rj-mo","ОПРЕДЕЛИСЬ УЖЕ",0,"2 days ago",1574335467530,false
"UgwTtzivY4ligroq6pt4AaABAg","z.z tiger","/channel/UCk6Cyc4wAz-wFSuPk7yH3Rg","https://yt3.ggpht.com/a/AGF-l78WH1rEHQ1eUsEghvMcwBX6iOCEe5MccKQNqQ=s48-c-k-c0xffffffff-no-rj-mo","Ебаные Твари!!!!!!!!!!",0,"6 days ago",1573989867128,false,true,"EkQSC09tZ2p0QTFFVWNJwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3VHR6aXZZNGxpZ3JvcTZwdDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC09tZ2p0QTFFVWNJQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwTtzivY4ligroq6pt4AaABAg.91QP-Nx9g_A91_HkXEoxcC","Евгений Логвиненко","/channel/UCMja1MwDEkMVBvnq2vDsgWw","https://yt3.ggpht.com/a/AGF-l7-uSAZUUgBujSEQ-pdDPbgnZPXsy_B3u2LuBg=s32-c-k-c0xffffffff-no-rj-mo","ОПРЕДЕЛИСЬ УЖЕ.",0,"2 days ago",1574335467877,false
"Ugwp3h-wWb5qBYLnu5h4AaABAg","круг Ваня.","/channel/UCW8by7Dvt0UaRW-hhIruv9Q","https://yt3.ggpht.com/a/AGF-l7_bxkrsa5lf76KVl4IqzsI_B2AfT2gaOsjMJA=s48-c-k-c0xffffffff-no-rj-mo","Жирик прав надо наказать  Америку  с ядерными бомбами или ракетами с ядерным боеголовками.",0,"6 days ago",1573989867133,false,true,"EkQSC09tZ2p0QTFFVWNJwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3cDNoLXdXYjVxQllMbnU1aDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC09tZ2p0QTFFVWNJQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugwp3h-wWb5qBYLnu5h4AaABAg.91QAQsVtsS391_HtcXKdtR","Евгений Логвиненко","/channel/UCMja1MwDEkMVBvnq2vDsgWw","https://yt3.ggpht.com/a/AGF-l7-uSAZUUgBujSEQ-pdDPbgnZPXsy_B3u2LuBg=s32-c-k-c0xffffffff-no-rj-mo","ОБЯЗАТЕЛЬНО НАКАЖЕМ,НО ПОТОМ.",0,"2 days ago",1574335467535,false
"UgyFXLpWNdZHq0UOhpd4AaABAg","Борис Реус","/channel/UCfcvMkpOnb3U2psF0Z6pP4Q","https://yt3.ggpht.com/a/AGF-l7_WHssxxMK5x-bqvpsozOjEHkCiulZqlOQcvQ=s48-c-k-c0xffffffff-no-rj-mo","""Советы без коммунистов"" Фальшивый лозунг всех антисоветчиков! Только коммунисты сделали СССР великим. Жирик - провокатор и грязная марионетка антинародного режима.",0,"6 days ago",1573989867137,false,false,,,,,,,,,,,
"UgxE5pRvbTdTHe4462h4AaABAg","Александр Клименко","/channel/UCjPs3H4UD0-oa3cUUKP-1eg","https://yt3.ggpht.com/a/AGF-l7_u6V0r-rmydW6_M-YkZso583XLJ_q0pn1qVQ=s48-c-k-c0xffffffff-no-rj-mo","Если Жирик правильно на 100% нарисовал будущее  Украины ещё в 2008 году, то ему есть основание верить. Он историк-аналитик.",0,"1 week ago",1573903467143,false,false,,,,,,,,,,,
"Ugz9hDrhDvQt3Qgvgtl4AaABAg","Салман Мамедов","/channel/UCcokuGOc1rjRt_qMFJ75J-g","https://yt3.ggpht.com/a/AGF-l794QAygUlCahYunj1SSHAdqJd9olxo7L2q-xQ=s48-c-k-c0xffffffff-no-rj-mo","Да что вы слушаете его,Жириновский, Зюганов чем лучше других,вечные вожаки которые не о народе думает ,а думает как бы ещё нахапат и кресло не потерять!!!......",0,"1 week ago",1573903467149,false,false,,,,,,,,,,,
"Ugw8L6baST4Qce8xPHp4AaABAg","Александр Воробьев","/channel/UCzWlkT4a_CdMin1UKUkOJwA","https://yt3.ggpht.com/a/AGF-l78fBrQRbBoS1cSARn-H19PbhBupuP1WAiLRbw=s48-c-k-c0xffffffff-no-rj-mo","Клоун кремлёвский.",1,"1 week ago",1573903467152,false,false,,,,,,,,,,,
"UgzVxbFFd9JXml0dyo54AaABAg","НИКОЛАЙ Туров","/channel/UC71h1K38qiJXxlXI51uZX_Q","https://yt3.ggpht.com/a/AGF-l7_OaF86Uf5JuLorkZg6baPk2VMfcy4H0zpB=s48-c-k-c0xffffffff-no-rj-mo","Цирк",0,"1 week ago",1573903467165,false,false,,,,,,,,,,,
"UgxGeNV9XJEfZwc2Wct4AaABAg","Rus Mambetov","/channel/UCDoQ8wY6W-fYwSfBzIl0Bng","https://yt3.ggpht.com/a/AGF-l7-15FEvSFOyaxpHqaZmg9q9ox-2KcKWclyDow=s48-c-k-c0xffffffff-no-rj-mo","Шико Путина пиздобол",0,"1 week ago",1573903467166,false,false,,,,,,,,,,,
"UgztmrKDW-7nkP7-ew14AaABAg","Vladimer Antipov","/channel/UCWvQ9rxv4mdteOsEFFS_9fw","https://yt3.ggpht.com/a/AGF-l789aycTOQKnrxHlO0v2cpGeI2dXCydJD83hNA=s48-c-k-c0xffffffff-no-rj-mo","Коррупция от Сада Гигант.Почитайте на Гугле отзывы о Саде Гегант.Это Краснодаский край.Украинцы должны выполнять были 1,5 нормы.А вечером от начальника охраны до управляющих тырили эти пол нормы ними собранные .пол нормы.Это каждую ночь на протяжении всего полтора месяца уборки. Легковая машина с прицепом ночная норма.А если поймал зам  начальника.охраны.Так они ночью приехали еще с одним руководителем и пистолетом  Макарова тыкали на посту охраннику в голову украинцу в.,,Ты приехал деньги зарабатывать или на Кубани  с кражами бороться?,,.Паспорта забирали на период работы.Многих за выпивку вывозили на переправу порт Кавказ а деньги ложили в карман.Жириновский о коррупции на Кубанини  правду.Я рассказываю за 2003 год и побывав там украинец больше кроме бомжей и беглых приступников,второй раз туда никуда не ехал.А в Украинском лагере полицейский самогон свой продавал.А если кто перепьет из украинецев он же и вывозил его на паром.Обычно украинцы после сада Гигант ехали на работу в Польшу.Там на третьем отделение в селе с.Содовое много \n хороших местных людей как и визде в России.А руководство твари.И на переправе порт Кавказ пост миллицейский стоит.Даже если с хозяйства есть документ.То всех перечисленных ними бумажек нет и нужно платить от 200 до 500 рублей или вызовут машину и в отделе все забирут.А одного так возмущавшегося побили ,что на украинской стороне его забрала скорая.Перечислять все мерзости можно безконца.Жириновский прав!.Кубань лечить нужно.Кто с украинцев там работал больше хорошо о Саде не отзывался.А мерзости и гатости там творящиеся многие украинцы потом экранировали на все связанное с Россией.Вот такая правда.",0,"1 week ago",1573903467168,true,false,,,,,,,,,,,
"UgzDYKGOGg5bzfHbOP14AaABAg","Ольга Барсукова","/channel/UCNBOVI8JEJKQtaUpQI0rAcg","https://yt3.ggpht.com/a/AGF-l78OylJcg4zg03LjjEIobKCq8xm_lKoyz3yiwg=s48-c-k-c0xffffffff-no-rj-mo","Жаль Жириновского нельзя заставить работать, старый. А то бы на лесоповал.",3,"1 week ago",1573903467169,false,false,,,,,,,,,,,
"UgyugiMn9JwgCIv1ZSt4AaABAg","Ольга Барсукова","/channel/UCNBOVI8JEJKQtaUpQI0rAcg","https://yt3.ggpht.com/a/AGF-l78OylJcg4zg03LjjEIobKCq8xm_lKoyz3yiwg=s48-c-k-c0xffffffff-no-rj-mo","Не нужны нам цари, Жириновский.",2,"1 week ago",1573903467174,false,true,"EkQSC09tZ2p0QTFFVWNJwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5dWdpTW45SndnQ0l2MVpTdDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyC09tZ2p0QTFFVWNJQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgyugiMn9JwgCIv1ZSt4AaABAg.91JrDrQrUnw91_IB34XAbS","Евгений Логвиненко","/channel/UCMja1MwDEkMVBvnq2vDsgWw","https://yt3.ggpht.com/a/AGF-l7-uSAZUUgBujSEQ-pdDPbgnZPXsy_B3u2LuBg=s32-c-k-c0xffffffff-no-rj-mo","ТАК ВАМ НИ КТО НЕ НУЖЕН.",0,"2 days ago",1574335467520,false
"UgzgXMRjqLveq1d3I-14AaABAg","Ольга Барсукова","/channel/UCNBOVI8JEJKQtaUpQI0rAcg","https://yt3.ggpht.com/a/AGF-l78OylJcg4zg03LjjEIobKCq8xm_lKoyz3yiwg=s48-c-k-c0xffffffff-no-rj-mo","И так по мелочи кое-что поотрывает.",2,"1 week ago",1573903467180,false,false,,,,,,,,,,,
"UgyNll-hUsgqZm9Gs_54AaABAg","Djakonda BakR","/channel/UCTSUeFTAO_DhF1GSP_s7RWA","https://yt3.ggpht.com/a/AGF-l78roVjipV14XHfyo-lTPaPJRBwX4mN8_3JrXQ=s48-c-k-c0xffffffff-no-rj-mo","Надо же, нечаянно на этого соловьева-Шапиро наткнулась. Тьфу-тьфу.",1,"1 week ago",1573903467184,false,false,,,,,,,,,,,
"UgxFOeHd1CUB_PgTl4B4AaABAg","Людмила Креницына","/channel/UCevRVCfK_woBWWyfsbzND2A","https://yt3.ggpht.com/a/AGF-l7_IjHmR5MeNTz2Rm9ygFju6oiN72AwLIgEeFg=s48-c-k-c0xffffffff-no-rj-mo","Супер политик",0,"1 week ago",1573903467186,false,false,,,,,,,,,,,
"UgwjmT_A4DLca0O5uTN4AaABAg","рэм кремов","/channel/UCl-uzBJIZHRkhMH4H6o0xew","https://yt3.ggpht.com/a/AGF-l78t3Z5w1rueaPGU56PoXJ_11NBspXIREiM0BA=s48-c-k-c0xffffffff-no-rj-mo","Соловей толкает Россию в Китай -туда же похерив америку намерены переселиться еврейские финансисты США.. Путин уже сдает Сибирь ,выполняет заказ ротшильдов",0,"1 week ago",1573903467189,false,false,,,,,,,,,,,
"UgwJ8_j3OE6C29F3w7B4AaABAg","рэм кремов","/channel/UCl-uzBJIZHRkhMH4H6o0xew","https://yt3.ggpht.com/a/AGF-l78t3Z5w1rueaPGU56PoXJ_11NBspXIREiM0BA=s48-c-k-c0xffffffff-no-rj-mo","Китай финансируют ротшельды,вайберги и пр. американские финансисты, а путин помогает КНр. списывая миллиардные долги и сдавая Сибирь. путин лакей ротшильдов работает на Китай и американских финансистов.. остальное треп.",0,"1 week ago",1573903467192,false,false,,,,,,,,,,,
"UgwPuW-0IIJt0XqoxLB4AaABAg","Азар Алиев","/channel/UCUcnlE0dXp8csh3wrPewGBw","https://yt3.ggpht.com/a/AGF-l7_nXcLT2BBgp4fX_bKRiJVrreuhpIbArDdWNA=s48-c-k-c0xffffffff-no-rj-mo","Владимир    Вольфович      меня   приятно  слушать  Вас    , каждый  раз  от  Вашей    выступлений    я    получаю   новую        информацию  .  У  меня   вопрос  :  Как   мог   такая   маленькая   Грузия   (  сегодня  население   где  то   3 млн .  700  тыс .  Россия     нас   146  млн.  700  тыс  )    повлиять  на  такую   огромную   Империю   (   я   имею  виду    коррупцию  ),   может   быть  это  было  наоборот  .  Тогда   Кавказские   народы   даже  не   знали   что  такой   коррупция   . Карамзин     сказал   .  Что   делают   в  России   воруют   все  .  Маленькая  Грузия   ,   Кавказ   вместе   взятых   ни  как    не  могли   бы   повлиять    на    Россию    когда  они   находились  в  составе   этой  империи . . 200  лет  назад   сколько    проживало   на  Кавказе   людей  ,  вообще   они  понимали   Русский  язык  . Скорее    Всё  происходило   наоборот   .",0,"1 week ago",1573903467198,false,false,,,,,,,,,,,
"UgxA82-7TeIIdpLL_vl4AaABAg","мне laik","/channel/UCnCp33j1h3SlHNopPhBTdqQ","https://yt3.ggpht.com/a/AGF-l79B9lerxSFCSNjZyS6FjjMQpZ35aYVfJL1Lzw=s48-c-k-c0xffffffff-no-rj-mo","Мой прогноз жирик болаболь как мой старый приёмник.",4,"1 week ago",1573903468635,false,false,,,,,,,,,,,
"UgxBJcxok_TUSgIW7qB4AaABAg","Диитрий Дмитрий","/channel/UCPUlRLOm47ohNeG4-Ias95g","https://yt3.ggpht.com/a/AGF-l7-5C98cAkcsrqMLvVqzlP3OqG_p1iF8E2TniQ=s48-c-k-c0xffffffff-no-rj-mo","Не Соловьёв, но Петухов))))",2,"1 week ago",1573903468637,false,false,,,,,,,,,,,
"UgzqVOdSjxo56cfsUm14AaABAg","Фикрет Музаферов","/channel/UC2bPNKmBMBBr-SO7YG43Nfg","https://yt3.ggpht.com/a/AGF-l7-iQJCSyCknV7rg5Ug4kCcvvy42yiDuSSU2bQ=s48-c-k-c0xffffffff-no-rj-mo","красава жириновский",1,"1 week ago",1573903468638,false,false,,,,,,,,,,,
"Ugz0A7VECERkfNOYER94AaABAg","Галина Шевченко","/channel/UCl-P5TfW1MS9hk48lmdgjew","https://yt3.ggpht.com/a/AGF-l79LhoGlmyb_MwrZUCn9PZi3ZKPYQz2DP7VqVA=s48-c-k-c0xffffffff-no-rj-mo","Бред больного человека. Морально разложили. Довели до нищеты. Разграбили, разворовали, убили образование, медицину. Может с них надо сначала спросить, а не лезти в Америку, в Европу. Маразм старого человека. Ну вот начал за здравие закончил за упокой",0,"1 week ago",1573903468641,false,false,,,,,,,,,,,
