"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgzCcSwknkO2ykK4rKl4AaABAg","paveldorozkin123","/channel/UClcf6St7VZoibwsJeHqAvtw","https://yt3.ggpht.com/a/AGF-l7_M3rzY4K104VM9yr39agB6CxdbEFDUDGXaRg=s48-c-k-c0xffffffff-no-rj-mo","Проблема в том что ситуация в стране зашла в тупик.Нашу олигархию зажимают потому что поняли ее аппетиты.Их западные коллеги по цеху которые в отличчии от своиих российских братьев платят налоги покупают технологии строят заводы дают людям работу и понимают что деньги зарабатываюся только трудом ...Так вот эти люди наконец поняли какого джина из бутылки они в России выпустили уничтожив социализм и советскую власть.Когда поняли? Когда нефть сразу стала стоить по двести баксов за баррель  и раком поставили всех и тойоту  и фольксваген и опель  и всех всех остальных.....И ладно бы населению страны хоть что-то бы отвалилось с таких баснословных денег.Им строили новые квартиры и раздавали как комммунисты бесплатно? А может больницы новые вам строили а не закрывали? Мундиаль вам справили, дурики стадионы футбольные построили.А тепепрь поищите и найдите все то бабло которое испарилось со счетов государтва на эти столь необходимые стройки , и сколько вся эта бутафория простоит.И я вот слушаю ваши речи в этой передаче про то куда нашим бы олигархам метнуться сегодня или под кого лечь....И становится просто противно до чего же дожила страна....Сидите и перебираете варианты.А может зад китайцам подставить? А может еще кому? Ну вот с евросоюзом и штатами не получается не нужна им наша олигархия никак просто, это просто вороны и бакланы со свалки СССР прилетевшие к газовым и нефтяным месторождениям....Которые тридцать лет клюют бабло и все не могут им нажраться...И ни до кого не доходит что сколько им его не дай эти люди никогда ничего производить не будут и уж тем более вкладывать во что то деньги чтобы у вас в Росии у каждого была работа.Вот когда это до каждого россиянина дойдет надеюсь что на передаче у Соловьева от него самого а может от наших граждан я услышу те самые правильные грамотные и уммные вопросы когда же мы начнем жить для всей страны дорогие господа наши нефти то осталось всего на 25 лет...И если еще так весело пожить как эти тридцать лет смысл то какой было рушить социализм если тридцать лет жили для счастья стаи хищных крыс так словно ресурсов природных у нас как в Латвии Эстонии Литве или в Румынии....",0,"2 months ago",1569261381125,false,true,"EkQSCzhNVUJDVWhpV3JzwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6Q2NTd2tua08yeWtLNHJLbDRBYUFCQWciAggAKhhVQ1BrRHZhS1Y2dTZGZ002NTBBMHBkQ0EyCzhNVUJDVWhpV3JzQAFICg%3D%3D",2,,,,,,,,,
,,,,,,,,,,,,"UgzCcSwknkO2ykK4rKl4AaABAg.8zI2YE4RpMC8zI3EuCGxv_","paveldorozkin123","/channel/UClcf6St7VZoibwsJeHqAvtw","https://yt3.ggpht.com/a/AGF-l7_M3rzY4K104VM9yr39agB6CxdbEFDUDGXaRg=s32-c-k-c0xffffffff-no-rj-mo","Скажу еще больше .Дружбу с китаем можно просмотреть на простом примере.Водичку из Байкала начали туда продавать? Дорогие граждане кто из вас с этого поимел хоть одну копейку? Хоть одна пенсия детское пособие или стипендия студента повысились? А Китай хочет кстати приобретать все эти ресусы по самым нулевым ценам и дешевле как только можно.Гляньте что они творят все эти тридцать лет в африке.Вы в советское время межднународное обозрение смотрели? Ну вот там все показывали разных народных борцов противостоящих мировому империализму.Борцы были из самых разных стран.А указывали нам на США который был как нам говорили главным поработителям стран у кого много ресурсов.А вот сегодня это уже можно сказать о Китае.Кому сегодня торчит деньги Роснефть и как собирается китайцам отдавать такой должок?",0,"2 months ago",1569261381531,false
,,,,,,,,,,,,"UgzCcSwknkO2ykK4rKl4AaABAg.8zI2YE4RpMC8zI449V15qK","paveldorozkin123","/channel/UClcf6St7VZoibwsJeHqAvtw","https://yt3.ggpht.com/a/AGF-l7_M3rzY4K104VM9yr39agB6CxdbEFDUDGXaRg=s32-c-k-c0xffffffff-no-rj-mo","Нам надо не на Украину смотреть где сегодня просто задница а не жизнь нам надо глянуть на самих себя и спросить через тридцать лет вот такого капитализма ничего не производя и живя жизнью сырьевой колонии когда нефти осталось на 25 лет какое у нас будущее и что будут делать те кто нас грабил когда нефть закончится? А ведь закончится может и не только она одна.Так ведь к этому надо готовиться .Сажайте лес усиленно потом когда нефти не будет торговать можно будет им придумайте технологии как сделать чтобы лес пилился и никогда не заканчивался то есть высаживали новые деревья как сделать так чтобы не было пожаров и многое многое другое.Но ведь некоторые уже миллиардеры и у них все есть а у других у большинства только одни долги и банковская кабала.А ведь в один прекрасный день этот нарыв лопнет и начнется гангрена.Так было в СССР когда вы убегали из советских республик и бросали все что понастроила страна за 70 лет.А тепепрь Вольфовичи рассуждают кого надо было брать в состав России до революции а кого нет.Вы за тридцать лет откусили один Крым.И больше почему-то в Россию не вернулся никто.А почему? почему никто не хочет так жить как вы живете тридцать лет ведь в магазиах все есть?",0,"2 months ago",1569261381535,false
"UgwOjeaKQLce4aMggDd4AaABAg","Вежливый Человек","/channel/UCNJKnB8gkshMFqkw8L0i4TQ","https://yt3.ggpht.com/a/AGF-l7_YpIjKmIXXeb97oKAXVo-bt9MEo-SWy3inJg=s48-c-k-c0xffffffff-no-rj-mo","Нихера вы не знаете о войне!обстреливать пенсионеров и детей,это не война!надеюсь,возможно вы познаете что есть война,когда Россия принудит вас к миру!",0,"2 months ago",1569261381128,true,false,,,,,,,,,,,
"UgygSmJap0PD-C-9jI54AaABAg","Valentina Brühl","/channel/UCdGeQ2OorYnjcTpzRG98t0A","https://yt3.ggpht.com/a/AGF-l7_JbJV4farWb-M_gYxlRXE4EP2G-9twItxQSA=s48-c-k-c0xffffffff-no-rj-mo","Браво Багдасаров действительно никому верить нельзя кругом одни враги, надо думать только о своем государстве!",0,"2 months ago",1569261381130,false,false,,,,,,,,,,,
"UgyqXVL35t4RkFoLCA94AaABAg","Valentina Brühl","/channel/UCdGeQ2OorYnjcTpzRG98t0A","https://yt3.ggpht.com/a/AGF-l7_JbJV4farWb-M_gYxlRXE4EP2G-9twItxQSA=s48-c-k-c0xffffffff-no-rj-mo","Нужен ты кому то д.в. чтобы о тебя руки марать, кроме оскорблений у тебя ума ни на что не хватает!",0,"2 months ago",1569261381132,false,false,,,,,,,,,,,
"UgzuJbShF2WzFPf-MzR4AaABAg","Евгений Трехлебов","/channel/UCPsUtAyFS3RJswqYhXGOZpg","https://yt3.ggpht.com/a/AGF-l7-qmHmcpVq7v_QGBUP61qQNfrgEedtBEOpobA=s48-c-k-c0xffffffff-no-rj-mo","59:18 - ВОТ!",0,"2 months ago",1569261381134,false,false,,,,,,,,,,,
"UgwVTKm28gx4SYTCEzN4AaABAg","John Aventura","/channel/UC9K0ZBhjpkqVFnnnxfuAIrg","https://yt3.ggpht.com/a/AGF-l78axgShxmdLSVMDYQUeYAEeIdKRm33PGXXGag=s48-c-k-c0xffffffff-no-rj-mo","Позор Украине. Уроды.",0,"2 months ago",1569261381137,false,false,,,,,,,,,,,
"UgxyUBv8bzUSec3syyx4AaABAg","John Aventura","/channel/UC9K0ZBhjpkqVFnnnxfuAIrg","https://yt3.ggpht.com/a/AGF-l78axgShxmdLSVMDYQUeYAEeIdKRm33PGXXGag=s48-c-k-c0xffffffff-no-rj-mo","Zеленский! КАКАЯ ДЭТИНА!??? Придурок. Вы по мирным жителям Донбасса полоскали из пулемётов пикирующего самолёта!!! Та женщина с отстреленными ногами сжимающая авоськи с продуктами в центре города посреди бела дня лежала мёртвая всё ещё помню.",0,"2 months ago",1569261381139,false,false,,,,,,,,,,,
"UgxMVm6sb1CXVG_lpGF4AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Причём Украина к Европе ,,,????😅😅😅😅😅эти люди странные \nНемцы даже не знают , где это ,,\nАфрика,,, расскажите им это",0,"2 months ago",1569261381140,false,false,,,,,,,,,,,
"Ugxizdr9dbmI9xU8bcx4AaABAg","Андрей Зяблецев","/channel/UCMV-mchc837AcGM3BaT-fcg","https://yt3.ggpht.com/a/AGF-l7_l-eNK70sg5HjpompFdATqfq8tnuRI0Wr8tg=s48-c-k-c0xffffffff-no-rj-mo","если",0,"2 months ago",1569261381142,false,false,,,,,,,,,,,
"Ugy9p1x18uhvuUMROwt4AaABAg","иван афонин","/channel/UCjAHUQLktf4bfsMlPOJVMdA","https://yt3.ggpht.com/a/AGF-l78qv5P48wG08yG5c87RNXvGWj3r02O_opPB_w=s48-c-k-c0xffffffff-no-rj-mo","Ковтун красава во ржака !!!!!",0,"2 months ago",1569261381144,false,false,,,,,,,,,,,
"UgxSTfMwPAhoq7OEZhN4AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Когда 91 год пришел, 🙉🙈мы реально голодали , 6 месяцев не было зарплаты ,,, ужас\nДа , кто-то смеётся над гимном \nСССР,,, они не правы ,,, \nЯ реально уехала из страны, как многие, потому что Россия ушла \nИли нас развалили",1,"2 months ago",1569261381148,false,false,,,,,,,,,,,
"UgzIjVLcVe2bZMpkoSF4AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Как говорили в Одессе, будем посмотреть ,,,\nУкраина - это дет . Дом \nЯ там выросла именно так \nЗапад всегда был цветок , а мы все были быдло , пасынки , то ещё легко \nСказано",0,"2 months ago",1569261381151,false,false,,,,,,,,,,,
"UgzV6gf9vZ8ymw4B7e94AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Кедми супер объяснил 👍‼️",0,"2 months ago",1569261381152,false,false,,,,,,,,,,,
"UgxQYP5qOm6eLC8agmF4AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Соловьев 🙉🙈👍👍👍‼️‼️‼️лучший ‼️‼️‼️‼️‼️‼️‼️‼️",0,"2 months ago",1569261381154,false,false,,,,,,,,,,,
"Ugyi694PIB3nBzv1_954AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Все эмигранты в шоке, что случилось с Украиной ,,, \nЭто часть Росси, они что там с ума сошли ,,,",0,"2 months ago",1569261381156,false,false,,,,,,,,,,,
"UgydmVCxH-MFqaeyAhh4AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Россия лучше всех‼️‼️‼️♥️",0,"2 months ago",1569261381157,false,false,,,,,,,,,,,
"Ugw30RNHsGZB3wyiGDR4AaABAg","Svetlana Kerzhner","/channel/UCS3u1CNuf6Jeu-xmjtZqbxg","https://yt3.ggpht.com/a/AGF-l78xGlINBgay3ayqrWfl_dXf6F0sUVxEHqMhLg=s48-c-k-c0xffffffff-no-rj-mo","Соловьев просто супер‼️👍",0,"2 months ago",1569261381159,false,false,,,,,,,,,,,
"UgyeqHs6u9Yclfkbe-h4AaABAg","Vladimir Gradovich","/channel/UCfRHZNdQXjrmkTpmx2rHAfw","https://yt3.ggpht.com/a/AGF-l7_25FWKRfCS3UMDGLQn_pssG9cUVSFU3DTIBQ=s48-c-k-c0xffffffff-no-rj-mo","владимир соловьев безусловно большой талант!!!! пора переходить ему на радио свободу. bbc или голос америки!!! молодец супер!!!",0,"2 months ago",1569261381160,false,false,,,,,,,,,,,
"UgzAKhu9Q82BWpqzV9Z4AaABAg","Filipp Kleymyonov","/channel/UCyXh05YhP83HW7ZqYGFJMKw","https://yt3.ggpht.com/a/AGF-l791SYJKBDlq84GTwMEB7xkcqCB1evzRFSWVLg=s48-c-k-c0xffffffff-no-rj-mo","Это ужасно, отвратительно, какая же чушь Владимирка просто передёргивает",0,"2 months ago",1569261382536,false,false,,,,,,,,,,,
"Ugy_vIrqyx_t0Z--c9F4AaABAg","Andrey Alexandrov","/channel/UC2pv1fVlxXcZ-qbkqGK5lMA","https://yt3.ggpht.com/a/AGF-l78Ol59-Z1xQpa1nVv_KlGYQmmF9FqaW59hgqg=s48-c-k-c0xffffffff-no-rj-mo","Хатка то твоя на озере заграницей не согрела Соловьев?",0,"2 months ago",1569261382538,false,false,,,,,,,,,,,
"UgyIeAWImc6KqnNIJll4AaABAg","Владимир Пророчук","/channel/UCNoVeRwwMwOmxiiapnS6FqQ","https://yt3.ggpht.com/a/AGF-l7_aT-0ZYdWd155rmMFQQTUMhGKOLBDZsYjnCw=s48-c-k-c0xffffffff-no-rj-mo","А ведь раньше Ковтун не казался таким тупым...",0,"2 months ago",1569261382539,false,false,,,,,,,,,,,
"UgzTKleNrgSiI8v7pWZ4AaABAg","Eduard Björk","/channel/UCIyxTEPHKYJ3UNE8J3Uo0FA","https://yt3.ggpht.com/a/AGF-l7-SgPXI1xewRCAzwa0YfLfArw2_YlIpkPWrLA=s48-c-k-c0xffffffff-no-rj-mo","Слава, где вы были тоггда? ... СЛАВА? Просто убило. Повеселило от души. Соловьёв следующий президент Украины от Камеди клаб? Побежал за попкорном... ЗАА ОРДУУУУУ!!!!!!",0,"2 months ago",1569261382540,true,false,,,,,,,,,,,
"UgzJfVe9VqXC9gCGqbR4AaABAg","Elja Krupina","/channel/UCntNYE-wQ0FFId33iyBeWcg","https://yt3.ggpht.com/a/AGF-l78nSNrHKet88I_YI-TdIqt0W-jrQB9smFH-fA=s48-c-k-c0xffffffff-no-rj-mo","Кедми всегда за войну.",0,"2 months ago",1569261382542,false,false,,,,,,,,,,,
"UgzKvXxx24oqjdxZl7h4AaABAg","Кулак Ярости","/channel/UCUqDrPVyilVYL7kbif5zwMA","https://yt3.ggpht.com/a/AGF-l7-NTE6oQxcrg7hvKKvViB1HcXkcI5L1MVLRmg=s48-c-k-c0xffffffff-no-rj-mo","Россию в очередной раз предали и продали.пока у власти нынешние,мы будем терпеть унижения даже от сраной украины,потому что за ними америка,а у нашей власти там бизнес и семьи.",0,"2 months ago",1569261382543,false,false,,,,,,,,,,,
"Ugx7X2QMyb0UTcFPQGF4AaABAg","Порш Партнеры","/channel/UCcpDUF0gFRYnTisr1_W4KXg","https://yt3.ggpht.com/a/AGF-l78__ZAo3LvXCnyl9BdDfcuSNeQ9SQdQrTWlKQ=s48-c-k-c0xffffffff-no-rj-mo","А тут только одни положительные отзывы... прям идилия....",0,"2 months ago",1569261382545,false,false,,,,,,,,,,,
"UgzSEHQPDPwlguvVLeh4AaABAg","Эрик Гевара","/channel/UCovXnO2ifL1XFuxUy018EXA","https://yt3.ggpht.com/a/AGF-l7-zgg7goeAroK14ienlzhJV6OUvvO-7BXDzqg=s48-c-k-c0xffffffff-no-rj-mo","ХВАТИТ ПРАВИТЕЛЬСТВУ РФ ТВОРИТЬ ДОБРО В УЩЕРБ СВОЕМУ НАСЕЛЕНИЮ!",0,"2 months ago",1569261382547,false,false,,,,,,,,,,,
"UgyBS147xnO5_XwVs514AaABAg","Савелий Мошкин","/channel/UCTNfmo1-_geWii94m_neumw","https://yt3.ggpht.com/a/AGF-l7_aBPUnKU5-PfWptVT6d7BWhQ0sMumuV8npIw=s48-c-k-c0xffffffff-no-rj-mo","а какая новость из Сирии ?",0,"2 months ago",1569261382548,false,false,,,,,,,,,,,
"UgyNfuxYPiTWMFXhwH54AaABAg","Igor Stolyarov","/channel/UCWbVq_ts5s_3Q-K7WBEbHRg","https://yt3.ggpht.com/a/AGF-l7-eb2Su2thZa9X1kwpxgNnavnKdU9pGy0hHBQ=s48-c-k-c0xffffffff-no-rj-mo","Кедми молодец, хорош и красавчик, только он к сожалению умирают. Это видно в его глазах, в полу-движениях, в мимике.",0,"2 months ago",1569261382550,false,false,,,,,,,,,,,
"UgyUdw4knKMhQhD4LmN4AaABAg","Евгений Ст","/channel/UCHMm51_wChP4F5hVpvh46-A","https://yt3.ggpht.com/a/AGF-l78Auzg2-ZXp0Fdw7tw7AD8DBKvuxR6zlLd_ww=s48-c-k-c0xffffffff-no-rj-mo","Традиция у тебя хуёвая соловьев-украина!!!В нижнем тагиле хирурги десятками увольняются от нищенской зарплаты это не твоя традиция!!!",0,"2 months ago",1569261382552,false,false,,,,,,,,,,,
